employee_id,department,gender,age,length_of_service,previous_year_rating,awards_won?,no_of_trainings,avg_training_score,is_promoted
15011,Operations,f,28,4,3,0,1,59,0
50231,Technology,m,21,1,,0,1,81,0
70431,Operations,f,47,2,3,0,1,63,0
51955,Sales & Marketing,f,25,1,,0,1,52,0
65757,Sales & Marketing,m,40,12,4,0,1,51,0
57780,Operations,f,28,1,3,0,1,62,0
32686,Procurement,m,28,4,3,0,5,71,0
57783,Technology,m,24,1,,1,1,87,1
63994,Technology,m,41,2,4,0,1,80,0
40157,Operations,f,34,7,5,0,1,55,0
74276,Operations,f,50,16,4,0,1,57,0
21202,Finance,m,31,3,5,0,1,58,0
65880,Sales & Marketing,m,30,2,3,0,1,51,0
56985,Procurement,f,36,10,5,0,1,69,0
48019,Procurement,m,25,1,,0,4,67,0
10189,Analytics,m,35,5,5,0,1,82,0
27142,Analytics,f,31,4,4,0,1,86,0
61773,Sales & Marketing,m,33,8,1,0,1,48,0
50358,Technology,m,32,6,1,0,2,83,0
48052,Sales & Marketing,m,26,4,3,0,1,50,0
44219,Analytics,m,29,5,5,0,1,86,0
54616,Analytics,f,27,2,3,0,1,75,0
53602,Procurement,f,39,7,3,0,1,71,0
62834,Analytics,m,32,2,5,0,1,78,0
13815,Sales & Marketing,m,34,6,3,0,3,50,0
70105,Operations,m,30,5,4,0,2,59,0
3906,Procurement,m,46,18,3,0,1,65,0
15105,Sales & Marketing,f,38,4,3,0,1,47,0
74971,Sales & Marketing,m,30,3,4,0,2,50,0
30629,Finance,f,28,4,5,0,1,61,0
73958,Operations,f,38,10,5,0,1,59,1
62310,Analytics,m,28,4,5,0,2,86,0
6879,Technology,m,29,4,3,0,1,79,0
33803,Technology,m,37,9,3,0,1,75,0
27687,Technology,m,28,5,5,0,3,82,0
26776,Sales & Marketing,f,32,6,5,0,1,48,0
59943,Finance,m,38,7,4,0,1,54,0
19867,Operations,m,52,19,1,0,1,59,0
4189,Procurement,m,30,3,5,0,3,73,0
52466,Sales & Marketing,m,23,1,,0,1,54,0
18691,Analytics,m,32,4,5,0,1,90,1
63137,Procurement,m,37,9,3,0,1,67,0
38534,Procurement,f,30,1,,0,1,70,0
32356,Technology,m,27,2,2,0,1,80,0
23927,Procurement,f,37,7,3,0,1,74,1
44283,Sales & Marketing,m,39,2,3,0,2,47,0
74183,Sales & Marketing,m,34,6,3,1,1,49,0
7150,Technology,f,33,5,3,0,1,82,0
15391,Operations,f,41,7,3,0,1,65,0
44603,HR,m,20,1,,0,1,44,0
3111,Sales & Marketing,m,30,6,1,0,1,48,0
37109,Operations,m,54,16,5,0,1,97,1
58575,Sales & Marketing,f,30,5,1,0,2,50,0
67764,Sales & Marketing,m,28,3,5,0,1,51,0
12789,HR,f,31,6,1,0,1,50,0
30450,Sales & Marketing,f,41,13,3,0,1,55,0
44060,Sales & Marketing,m,32,8,5,0,1,49,0
39418,Technology,m,27,4,5,0,1,82,0
5152,Procurement,m,35,3,3,0,2,71,0
35697,Technology,f,36,10,4,0,2,78,0
29912,Analytics,m,30,2,3,0,1,82,0
46301,Technology,m,55,2,2,0,1,80,0
76710,Sales & Marketing,m,37,8,4,0,1,49,0
16420,Sales & Marketing,m,34,5,5,0,1,50,0
37028,Procurement,f,35,5,3,0,2,67,1
18208,Procurement,m,40,8,3,0,1,70,0
52910,Finance,f,38,3,3,0,1,57,0
7808,Technology,m,42,13,3,0,1,80,0
11381,Sales & Marketing,m,30,7,3,0,1,53,0
878,Technology,m,30,2,3,0,1,79,0
36073,Operations,f,39,10,3,0,2,63,0
31306,Operations,f,37,9,5,0,1,57,0
18880,Operations,m,37,7,3,0,1,60,0
21837,Procurement,m,40,6,3,0,1,69,0
65043,Operations,m,28,3,3,0,1,58,0
48045,Sales & Marketing,m,36,9,3,0,1,52,0
33707,Procurement,m,29,1,,0,1,69,0
43758,Technology,f,26,2,4,0,1,76,0
35854,Operations,f,46,19,4,0,1,60,0
12514,Sales & Marketing,m,31,2,5,0,1,50,0
16821,Operations,m,30,1,,0,1,66,0
78181,Technology,m,32,7,1,0,1,81,0
30363,Technology,m,33,5,2,0,1,78,0
18749,Operations,f,31,3,3,0,1,61,0
72605,R&D,m,34,1,,0,2,83,0
77144,Technology,f,38,2,1,0,1,80,0
15237,Technology,m,33,3,3,0,2,81,0
18357,Sales & Marketing,m,27,1,5,0,1,48,0
53016,Technology,m,36,4,3,0,1,79,0
2565,Operations,f,38,4,1,0,1,57,0
56516,Procurement,m,28,5,3,0,2,69,0
72713,HR,f,31,5,3,0,1,52,0
59795,Procurement,m,30,2,5,0,1,69,1
16886,Technology,m,25,2,3,0,1,91,1
14165,Technology,m,52,22,4,0,2,72,0
69491,Sales & Marketing,m,42,4,4,0,1,52,0
75707,Sales & Marketing,m,31,6,5,0,1,45,0
16373,Procurement,m,35,8,5,0,1,69,0
11487,Sales & Marketing,m,31,6,3,0,2,51,0
57927,Sales & Marketing,m,25,3,3,0,2,47,0
43354,Analytics,m,25,2,2,0,1,84,0
818,Sales & Marketing,f,33,10,3,0,1,45,0
129,R&D,m,38,9,4,0,1,83,0
22955,Operations,m,35,3,1,0,1,59,0
46620,Procurement,m,35,4,1,0,2,71,0
55625,Technology,m,26,4,4,1,1,90,1
33045,Sales & Marketing,f,26,3,1,0,1,51,0
45003,Sales & Marketing,m,29,4,1,0,1,52,0
34116,Procurement,f,34,4,4,0,1,73,0
75566,Procurement,m,32,2,2,0,1,71,0
29536,HR,m,34,2,4,0,1,50,0
45998,Sales & Marketing,f,33,7,1,0,1,51,0
44846,Operations,m,42,7,1,0,1,60,0
29510,Procurement,m,33,8,5,0,1,71,0
13764,Technology,m,36,2,3,0,1,86,0
58483,Sales & Marketing,m,28,3,1,0,4,54,0
78167,Legal,m,40,10,5,0,1,62,0
68672,Procurement,m,27,1,,0,1,64,0
65600,Procurement,f,50,19,5,0,1,68,0
49804,HR,m,34,9,3,0,1,50,0
49466,Sales & Marketing,m,25,1,,0,3,47,0
9156,Sales & Marketing,m,46,4,5,0,1,55,1
69212,Sales & Marketing,f,36,7,1,0,1,50,0
75857,Sales & Marketing,m,24,2,1,1,1,50,0
27381,Sales & Marketing,m,38,10,3,0,1,57,0
49478,Technology,f,29,3,4,0,1,82,0
4589,R&D,m,30,4,2,0,3,87,0
24231,Procurement,f,28,1,,0,1,73,0
75761,Operations,f,39,10,5,0,1,62,0
38895,Analytics,m,26,1,,0,2,85,0
32407,Operations,m,41,6,2,0,1,63,0
75401,Procurement,f,32,5,3,0,1,69,1
53847,Procurement,m,29,2,3,0,1,66,0
20213,Operations,m,32,4,5,0,1,59,0
65770,Analytics,m,32,6,4,0,1,82,0
5838,Operations,m,40,6,3,0,1,60,0
77050,Technology,f,40,9,1,0,1,80,0
44908,Operations,f,43,7,3,0,1,61,1
43346,Operations,f,31,5,5,0,1,65,0
22042,Sales & Marketing,m,43,11,3,0,1,54,0
21646,Technology,f,30,4,3,0,1,82,0
8093,Legal,m,30,6,4,0,1,55,0
27848,Analytics,m,34,3,3,0,1,87,0
72533,Sales & Marketing,m,40,3,2,0,1,49,0
24570,Sales & Marketing,m,23,1,,0,1,49,0
36937,Procurement,f,45,7,3,0,1,66,0
38684,Technology,f,39,4,5,0,1,78,0
41284,Operations,f,49,18,4,0,1,60,0
60068,Analytics,f,27,4,3,0,1,83,0
31089,Sales & Marketing,m,39,3,2,0,1,46,0
62035,Technology,f,33,7,3,0,1,83,0
66557,Sales & Marketing,m,28,5,3,0,1,47,0
46935,Procurement,f,30,2,3,0,1,72,0
36435,Technology,f,56,16,1,0,1,80,0
46410,Technology,m,27,3,4,0,1,78,0
53121,Sales & Marketing,m,33,8,1,0,1,48,0
36126,Analytics,m,29,2,4,0,1,82,0
56135,Operations,m,35,9,4,0,1,59,0
68649,Analytics,f,33,6,3,0,1,84,0
71229,Finance,m,27,2,3,0,1,60,0
61823,Procurement,f,38,7,1,0,1,65,0
28230,Sales & Marketing,m,28,1,,0,1,49,0
57535,Analytics,m,28,2,5,0,1,86,1
33818,Operations,f,34,6,5,0,2,63,0
46691,Sales & Marketing,m,37,10,4,0,1,52,0
68044,Analytics,m,35,7,4,0,1,81,0
31439,Legal,f,42,4,1,0,1,58,0
64356,Sales & Marketing,m,31,6,2,0,1,48,0
7901,Sales & Marketing,m,40,10,4,0,1,52,0
51567,Sales & Marketing,m,39,12,1,0,3,50,0
18505,Finance,m,29,5,3,0,3,58,0
73911,Operations,f,42,15,5,0,1,59,0
56606,Technology,m,30,3,4,0,1,78,0
1187,Sales & Marketing,m,31,5,3,0,2,48,0
1537,Operations,m,37,8,3,0,1,64,0
44910,Procurement,f,36,10,3,0,1,71,0
17376,Operations,f,36,3,4,0,2,59,0
39176,Technology,f,41,6,3,0,1,93,1
10510,Sales & Marketing,m,27,6,1,0,1,45,0
31037,Sales & Marketing,m,53,12,1,0,1,49,0
7495,Sales & Marketing,m,45,11,3,0,1,55,0
11639,Finance,f,28,1,,0,1,60,0
10114,Sales & Marketing,m,29,2,2,0,1,51,0
26169,Technology,m,33,3,5,0,2,83,0
60133,Procurement,m,37,5,5,0,2,73,0
33827,Procurement,m,29,4,1,0,2,72,0
42456,Sales & Marketing,m,39,7,3,0,1,53,0
6911,Operations,f,26,4,5,0,2,55,0
31627,Sales & Marketing,m,32,7,3,0,2,46,0
72846,Analytics,m,32,2,4,0,1,85,1
59592,Finance,f,32,2,5,0,1,61,0
52750,Analytics,m,35,9,5,0,1,85,0
17822,Sales & Marketing,m,35,5,3,0,4,50,0
55551,Procurement,m,33,3,4,0,3,67,0
28889,Procurement,f,49,2,3,0,2,68,0
67631,Sales & Marketing,m,55,13,5,0,1,53,0
3566,Analytics,m,28,2,3,0,1,89,0
70649,Operations,f,34,6,3,0,1,57,0
51281,Sales & Marketing,m,47,7,3,0,1,52,0
46606,Technology,m,44,7,3,0,1,75,0
77788,Procurement,f,25,1,,0,1,68,0
16106,Sales & Marketing,m,41,3,3,0,1,51,0
40750,Finance,m,32,4,5,0,2,61,0
32329,Operations,m,25,1,,0,1,60,0
136,Sales & Marketing,m,28,2,1,0,3,50,0
50496,Finance,m,30,2,3,0,1,62,0
25574,Sales & Marketing,m,26,1,,0,1,48,0
55173,Technology,m,59,12,3,0,1,79,0
34317,Analytics,m,48,14,3,0,1,85,0
33398,HR,f,33,6,3,0,1,51,0
44737,Procurement,f,58,11,4,0,1,68,0
56735,Procurement,f,31,3,3,0,1,69,0
12568,Operations,m,32,5,3,0,1,56,0
54833,Technology,m,48,19,4,0,1,81,0
27202,Legal,m,26,1,,0,1,59,0
17316,HR,m,58,6,4,0,1,50,0
35714,Technology,m,29,6,3,0,1,78,1
51371,Operations,m,30,5,5,0,3,61,0
38989,Operations,f,48,4,5,0,1,59,0
4979,Technology,f,29,4,3,0,1,78,0
23103,Sales & Marketing,m,34,7,3,0,1,49,0
39242,Sales & Marketing,f,27,3,3,0,1,50,0
10871,Technology,m,60,5,4,0,2,78,0
46133,Sales & Marketing,m,29,1,,0,1,50,0
45609,Analytics,m,32,5,4,0,2,88,0
29652,Technology,m,47,7,5,0,1,81,0
52238,HR,m,30,4,3,0,1,48,0
39099,HR,m,52,3,4,0,1,46,0
55906,Technology,f,30,4,3,0,1,77,0
59118,Sales & Marketing,f,41,6,1,0,1,51,0
71255,Analytics,m,37,10,3,0,1,84,1
33143,Technology,m,31,6,3,0,1,77,0
68373,Sales & Marketing,m,44,12,3,0,1,54,0
13773,Procurement,f,38,3,3,0,1,69,0
64770,Sales & Marketing,f,31,2,3,0,1,50,0
24710,Finance,m,37,5,4,0,1,59,0
36720,Analytics,m,31,8,4,0,1,87,0
8521,Analytics,m,40,4,3,0,1,84,0
26112,Operations,m,48,7,3,0,1,63,0
5043,Procurement,f,59,18,3,0,1,70,0
68849,Sales & Marketing,f,36,5,3,0,1,47,0
60724,Procurement,f,39,13,3,0,1,70,0
50663,Sales & Marketing,m,25,1,,0,1,50,0
74680,Technology,f,32,6,3,0,2,77,0
1748,Operations,m,27,3,5,0,1,58,0
27385,Legal,f,30,1,,0,1,58,1
42185,Sales & Marketing,m,29,2,3,0,1,54,0
6480,R&D,m,44,7,5,0,1,84,0
31502,Sales & Marketing,m,28,3,2,0,2,51,0
37883,Analytics,m,59,17,3,0,1,81,0
54794,Finance,m,32,7,3,0,4,60,0
49714,Sales & Marketing,m,31,7,5,0,1,50,0
47593,Technology,f,32,3,5,0,1,80,0
42671,Procurement,m,30,1,,0,1,64,0
20827,R&D,m,35,1,,0,1,87,0
1605,Procurement,f,28,6,3,0,1,70,0
14742,Operations,m,45,7,4,0,1,95,1
63431,Analytics,m,28,1,,0,1,87,0
36010,Operations,f,33,7,1,0,1,57,0
11628,Sales & Marketing,m,44,6,1,0,1,48,0
51243,Sales & Marketing,m,50,7,5,0,1,59,1
40004,Operations,m,31,7,3,0,1,64,0
22590,Procurement,m,37,2,2,0,1,66,0
8380,Analytics,m,31,5,3,0,1,82,0
66014,Operations,m,38,3,5,0,2,57,1
48842,Sales & Marketing,f,25,3,1,0,1,53,0
5814,Procurement,f,59,20,2,0,1,66,0
25095,Operations,f,37,8,5,0,1,58,0
58275,Sales & Marketing,m,38,7,4,0,1,70,1
33955,Sales & Marketing,m,20,2,1,0,1,53,0
55134,Sales & Marketing,m,37,3,5,0,1,62,1
71198,Sales & Marketing,m,31,5,1,0,3,46,0
57802,Operations,f,35,3,5,0,1,59,1
12896,Sales & Marketing,m,52,25,2,0,1,47,0
44570,Operations,m,37,12,4,0,1,60,0
513,Technology,m,36,8,5,0,1,76,1
54323,Legal,m,29,3,1,0,1,63,0
30908,Procurement,f,39,12,3,0,1,66,0
38955,Technology,m,33,3,1,0,1,81,0
60142,Procurement,m,56,7,3,0,1,69,0
55481,Operations,f,43,5,2,0,1,58,0
53805,Operations,m,33,3,5,0,1,58,0
58612,Sales & Marketing,f,31,6,5,0,1,49,0
71466,Sales & Marketing,m,37,5,1,0,1,49,0
44472,Sales & Marketing,f,42,4,5,0,1,53,0
23270,Sales & Marketing,m,29,4,5,0,1,51,0
50815,Procurement,f,32,5,1,0,1,73,0
61585,Procurement,m,41,11,3,0,1,70,0
45206,Sales & Marketing,m,27,3,5,0,1,52,0
24259,Procurement,m,30,3,3,0,1,67,0
15223,Finance,m,30,5,3,0,1,62,0
2123,Sales & Marketing,m,26,2,3,0,1,58,1
45952,Operations,m,33,7,4,0,1,57,1
53890,Sales & Marketing,m,23,2,5,0,1,50,0
74586,Sales & Marketing,m,38,8,5,0,1,52,0
70837,Finance,m,24,2,5,0,2,62,1
19740,HR,f,27,4,5,0,1,48,0
20819,Sales & Marketing,m,32,8,4,0,1,50,0
70235,Technology,f,25,2,4,0,2,79,0
15170,Procurement,f,36,7,4,0,1,70,0
43502,Technology,m,26,2,3,0,2,79,0
29474,Legal,m,29,2,4,0,1,60,0
61481,Finance,m,28,2,1,0,1,61,0
72224,Operations,m,38,4,1,0,1,61,0
76161,Operations,f,45,15,4,0,1,60,0
29970,Procurement,m,30,2,2,0,2,70,0
3410,Sales & Marketing,f,38,2,2,0,1,51,0
31457,Analytics,m,30,1,,0,1,86,0
42470,Analytics,f,35,10,5,0,1,81,0
51623,Sales & Marketing,m,25,2,3,0,2,46,0
61246,Operations,f,35,3,4,0,1,57,0
61559,Technology,m,32,7,3,0,2,78,0
39046,Sales & Marketing,f,30,7,4,0,1,49,0
32748,Sales & Marketing,m,33,9,3,0,2,53,0
77975,Sales & Marketing,f,38,11,3,0,1,43,0
69271,Sales & Marketing,m,32,4,1,0,1,47,0
15457,Technology,m,36,10,3,0,1,74,1
16461,Technology,f,30,5,3,0,1,79,0
59091,Sales & Marketing,f,35,8,4,0,1,44,0
37612,Technology,m,44,19,4,0,1,76,0
39704,Sales & Marketing,m,36,7,1,0,1,50,0
71800,Operations,f,41,5,3,0,1,61,0
68127,Technology,m,31,4,1,0,1,81,0
35297,Sales & Marketing,f,25,2,1,0,1,48,0
5217,Operations,f,32,6,4,0,1,54,0
44228,Operations,f,31,4,4,0,1,60,0
709,Sales & Marketing,f,45,18,2,0,2,45,0
76305,Sales & Marketing,m,48,5,3,0,1,48,0
11055,Operations,f,45,7,5,0,1,61,0
63563,Operations,f,33,6,5,0,1,62,0
73269,Sales & Marketing,m,33,7,4,0,1,56,1
43138,HR,m,25,2,3,0,1,48,0
1987,Sales & Marketing,m,36,4,5,0,1,44,0
51279,HR,m,31,3,3,0,2,52,0
63457,Sales & Marketing,m,40,4,3,0,1,49,0
26534,Technology,f,29,5,4,0,1,82,0
30391,Technology,m,31,2,1,0,1,83,0
14503,HR,m,32,2,5,0,1,54,0
62270,Finance,m,32,4,4,0,1,57,0
43165,Operations,f,35,5,3,0,1,59,0
58611,Sales & Marketing,m,24,2,3,0,1,52,0
69481,Sales & Marketing,m,33,5,2,0,2,48,0
14207,Procurement,m,45,19,5,0,1,71,0
19403,Sales & Marketing,m,29,5,1,0,1,48,0
53237,Operations,f,34,7,4,0,4,56,1
18460,Technology,m,45,16,3,0,1,78,1
25512,Sales & Marketing,m,35,10,2,0,1,52,0
74793,Sales & Marketing,m,34,6,4,0,1,47,0
20864,Technology,m,33,10,4,0,1,79,0
1330,Analytics,m,34,2,3,0,1,84,0
5390,Operations,m,34,4,4,0,2,61,0
44946,Sales & Marketing,f,33,3,4,0,1,49,0
6005,Technology,m,43,4,3,0,1,79,0
24400,Operations,f,27,1,,0,1,58,0
3457,Operations,f,34,2,1,0,1,58,0
24070,Operations,m,31,5,4,0,1,58,0
3551,Finance,f,27,2,3,0,1,64,0
66578,Sales & Marketing,f,32,7,3,0,1,47,0
44006,Sales & Marketing,f,40,8,3,0,2,52,0
14954,Sales & Marketing,m,36,2,5,0,1,41,0
52498,Technology,m,20,2,3,0,1,76,0
15141,Sales & Marketing,m,36,5,5,0,1,49,0
45084,Sales & Marketing,m,25,3,2,0,1,54,0
6420,Procurement,f,36,5,5,0,1,65,0
10438,Operations,m,38,10,4,0,1,57,0
67574,HR,m,27,4,5,0,1,47,0
31214,Technology,m,36,7,3,0,1,83,0
75951,Sales & Marketing,f,42,14,2,0,1,54,0
4753,HR,m,27,1,,0,1,51,0
47795,Sales & Marketing,m,30,7,3,0,1,51,0
66022,Sales & Marketing,m,25,2,1,0,1,51,0
77342,Sales & Marketing,m,23,1,,0,1,47,0
32566,Procurement,m,37,8,5,0,2,69,0
49735,Sales & Marketing,m,39,6,3,0,1,52,0
50625,Technology,m,30,1,4,0,1,90,1
6033,Procurement,f,22,2,2,0,1,64,0
48390,Finance,f,39,6,4,0,1,62,0
37292,Sales & Marketing,f,31,4,5,0,1,49,0
58695,Operations,m,31,1,3,0,1,56,0
24740,Operations,f,25,3,1,0,1,61,0
32148,Sales & Marketing,m,28,1,,0,1,53,1
36442,Analytics,f,31,5,1,0,1,86,0
7892,Technology,f,45,3,5,1,1,90,1
13208,Procurement,m,31,3,5,0,1,72,0
17820,Sales & Marketing,m,56,11,2,0,1,48,0
43542,Procurement,f,28,2,4,0,1,68,0
21636,Sales & Marketing,m,44,15,1,0,1,48,0
14666,Operations,m,35,7,4,0,1,61,0
13179,Procurement,f,25,2,1,0,1,73,0
9083,Technology,f,27,3,2,0,1,79,0
14424,Operations,f,35,4,4,0,1,58,0
34164,Finance,m,27,4,4,0,1,56,0
45938,Operations,m,27,4,4,0,1,57,0
68926,Analytics,m,27,3,3,0,1,87,1
1676,Procurement,f,34,4,3,0,4,67,0
67378,Legal,m,31,3,5,0,2,59,0
8807,Procurement,m,31,5,1,0,1,70,0
26874,Sales & Marketing,m,40,8,3,0,1,44,0
38104,Technology,f,26,1,,0,1,83,0
552,Technology,f,35,10,1,0,1,81,0
930,Technology,f,36,9,3,0,1,74,0
4439,Operations,f,57,15,5,0,1,64,0
31554,Procurement,m,33,10,4,0,2,69,0
65246,Technology,f,29,1,4,0,1,78,1
57473,Analytics,m,29,4,3,0,2,81,0
51617,R&D,m,31,3,3,0,1,84,0
23570,Analytics,m,38,7,1,0,2,88,0
19909,Analytics,m,25,2,5,0,2,86,0
26945,Sales & Marketing,m,35,2,5,0,1,51,0
43355,Operations,f,29,3,5,0,1,59,1
62878,Sales & Marketing,m,39,11,3,1,1,93,1
44791,HR,f,29,3,3,0,1,49,0
22611,Operations,m,36,3,4,0,1,57,0
58615,Analytics,m,32,2,2,0,2,82,0
31486,Sales & Marketing,m,30,6,5,0,1,45,0
44884,Sales & Marketing,m,32,4,4,0,2,48,0
4984,Sales & Marketing,m,30,4,3,0,1,56,1
65231,Legal,m,33,6,3,0,1,54,0
64679,Operations,m,27,5,2,0,1,57,0
64395,Operations,m,54,14,5,0,1,67,0
32446,Operations,m,36,3,5,0,1,64,1
132,Sales & Marketing,m,45,14,2,0,1,49,0
36769,R&D,m,38,4,3,0,1,85,0
68161,Operations,m,45,5,1,0,1,59,0
12823,Technology,f,25,1,,0,1,80,0
10450,Operations,m,48,2,5,0,1,59,0
23586,Technology,f,31,4,2,0,2,76,0
57376,Technology,m,30,2,4,0,1,82,0
53278,Procurement,f,41,7,3,0,1,67,0
51309,Procurement,f,35,6,5,1,1,94,1
11049,Finance,f,22,1,,0,2,60,0
30919,Technology,m,25,1,,0,1,77,0
72171,Sales & Marketing,m,43,13,3,0,2,47,0
50218,Procurement,f,34,4,5,1,1,72,0
37511,Sales & Marketing,m,32,8,1,0,1,53,0
42358,HR,f,31,2,5,1,1,54,0
53072,Analytics,m,35,6,3,0,1,87,0
19886,Operations,m,43,5,3,0,1,64,0
67218,Procurement,f,32,5,3,0,1,65,0
22644,Operations,m,34,8,4,0,1,60,0
68291,HR,m,41,16,3,0,1,51,0
11468,Finance,m,23,2,1,0,1,61,0
33723,HR,f,37,9,2,0,1,51,0
12537,Procurement,f,36,3,2,0,1,75,0
22214,Operations,f,35,9,3,0,1,63,0
75251,R&D,m,33,4,5,0,2,84,0
26872,Sales & Marketing,m,41,11,5,0,1,48,0
72736,Sales & Marketing,m,31,1,,0,2,48,0
19510,Sales & Marketing,m,34,8,4,0,1,58,1
56448,Operations,m,43,6,2,0,1,57,0
24178,Sales & Marketing,m,24,1,,0,1,51,0
31300,Operations,m,38,5,5,0,1,60,0
29437,Operations,m,55,16,3,0,1,60,0
46978,Technology,m,41,15,3,0,1,86,0
41904,Sales & Marketing,m,35,9,4,0,1,93,1
37149,Technology,f,28,3,3,0,1,83,0
47701,Analytics,m,38,6,3,0,2,85,0
12684,Technology,m,26,4,5,0,1,84,1
35597,Finance,f,27,4,5,0,1,60,0
71079,Analytics,m,28,2,2,0,1,84,0
39621,Sales & Marketing,m,25,3,1,0,1,53,0
4608,Sales & Marketing,m,35,9,5,0,1,47,0
74396,Operations,f,40,7,3,0,1,61,0
52521,Technology,f,29,2,4,0,2,80,0
65966,Technology,m,43,5,3,0,1,76,0
21857,Procurement,f,50,19,1,0,1,68,0
77931,Technology,m,28,3,1,0,1,77,0
23446,Sales & Marketing,m,25,3,3,0,2,50,0
4027,Finance,m,29,6,5,0,1,59,0
77653,Sales & Marketing,f,25,3,5,0,1,51,0
19479,Sales & Marketing,m,33,6,2,0,1,52,0
60312,Analytics,m,28,2,3,0,1,81,0
40131,Analytics,m,26,2,3,0,1,84,0
66117,Operations,m,43,16,5,0,2,59,0
40491,HR,f,33,7,2,0,1,48,0
40420,Operations,m,40,10,3,0,1,60,0
74977,Analytics,m,37,4,3,0,1,88,0
10609,Operations,m,30,4,5,0,1,53,0
40048,Finance,m,23,2,1,0,1,59,0
72688,Sales & Marketing,m,28,4,1,0,1,50,0
71136,Finance,m,27,3,3,0,1,58,0
70809,Sales & Marketing,m,36,3,3,0,2,65,1
37592,Operations,f,28,1,,0,1,61,0
67447,Sales & Marketing,f,33,6,2,0,1,54,0
1869,Technology,m,31,9,3,0,6,81,0
56723,Sales & Marketing,f,30,2,2,0,1,47,0
24790,Operations,f,40,5,5,0,1,55,0
22048,Technology,m,40,9,1,0,1,82,0
13919,Operations,m,36,4,3,0,1,55,0
49128,Technology,m,35,8,1,0,1,81,0
2365,Analytics,m,33,6,3,0,2,83,0
10895,Sales & Marketing,m,37,6,3,0,1,46,0
49441,Sales & Marketing,f,40,3,3,0,1,49,0
50083,Sales & Marketing,m,42,13,5,0,1,49,0
7027,Technology,m,27,1,,0,1,79,0
6592,Sales & Marketing,f,34,8,5,0,1,52,0
8750,Finance,m,34,7,4,0,1,59,0
56722,Sales & Marketing,m,36,4,5,0,1,47,1
71990,Analytics,m,23,1,,0,1,85,0
65368,Operations,m,31,4,4,0,1,62,0
48895,Operations,m,34,2,5,0,2,61,0
31053,Sales & Marketing,m,36,10,2,1,1,51,0
75358,Analytics,m,32,4,4,0,1,83,0
23456,Sales & Marketing,f,34,8,5,0,1,49,0
69289,Procurement,f,41,6,5,0,1,68,0
71849,Sales & Marketing,m,38,5,1,0,3,52,0
68547,Operations,m,48,21,5,0,1,63,1
9779,Sales & Marketing,m,32,3,4,0,1,69,1
58580,Operations,m,34,2,3,0,1,62,0
42764,HR,f,45,16,3,0,1,60,0
66057,HR,m,56,18,3,0,1,49,0
22876,Sales & Marketing,m,31,4,2,0,1,52,0
65705,Sales & Marketing,f,33,9,3,0,1,47,0
60003,Sales & Marketing,m,32,4,4,0,2,49,0
13024,Operations,f,48,7,3,0,1,58,1
22815,Sales & Marketing,m,31,3,2,0,3,48,0
58032,Sales & Marketing,m,34,9,3,0,2,50,0
5044,Legal,f,32,4,3,0,1,61,0
72339,Analytics,m,32,6,2,1,1,84,0
72479,Operations,m,33,5,3,1,1,60,0
34406,Sales & Marketing,m,33,7,3,0,1,45,0
64649,Operations,m,26,3,3,0,1,59,0
63273,Operations,m,27,3,3,0,1,61,0
42352,Operations,m,39,6,5,0,1,63,0
24502,HR,m,24,2,3,0,1,50,0
6220,Operations,m,29,4,5,0,1,63,0
39339,Sales & Marketing,m,54,17,1,0,1,47,0
2893,Sales & Marketing,m,33,2,1,0,1,48,0
56818,Technology,m,39,10,5,0,1,78,1
36082,Analytics,m,41,10,3,0,1,82,0
45371,Procurement,f,33,9,4,0,1,69,0
63419,Procurement,f,36,9,1,0,1,68,0
50805,Sales & Marketing,m,47,6,3,0,1,47,0
24791,Sales & Marketing,m,28,1,,0,1,50,0
6703,HR,m,21,2,5,0,1,50,0
15686,Operations,m,33,8,2,0,1,56,0
59106,Operations,m,49,15,5,0,1,69,0
48503,Operations,m,48,18,4,0,1,59,0
22734,Procurement,m,33,7,5,1,1,84,1
45129,Procurement,f,31,4,3,0,1,73,0
55252,Sales & Marketing,m,35,8,2,0,1,47,0
72006,Operations,f,37,13,3,0,2,56,0
17224,HR,f,39,9,4,0,1,52,0
845,Sales & Marketing,m,34,3,5,0,1,53,0
77570,Analytics,m,42,3,3,0,1,84,0
76424,Procurement,f,29,3,3,0,1,74,0
12191,Sales & Marketing,m,28,1,,0,1,52,0
12414,Analytics,m,27,2,2,0,1,86,0
21930,Operations,f,43,6,5,0,1,58,0
45793,Technology,m,32,5,3,0,2,84,0
16346,Analytics,m,34,7,3,0,1,84,0
26630,Operations,m,43,7,3,0,1,60,0
23818,Operations,m,60,18,3,0,1,63,0
21455,Technology,m,30,8,4,0,2,81,0
64234,Operations,f,45,7,5,0,1,62,1
68117,R&D,m,30,3,5,0,1,90,0
28695,Operations,m,33,4,2,0,2,57,0
57677,Analytics,m,27,2,3,0,3,90,1
38428,Technology,f,32,5,5,0,1,95,1
72666,Sales & Marketing,m,42,5,5,0,1,43,0
61039,Sales & Marketing,m,34,3,4,0,2,67,1
12597,Sales & Marketing,m,34,7,3,0,1,50,0
66989,Operations,m,33,2,5,0,2,60,0
31945,Operations,f,29,2,1,0,1,57,0
59077,Procurement,f,43,15,2,0,1,67,1
2867,Operations,m,28,3,3,0,1,60,0
61262,Analytics,m,34,7,5,0,1,82,0
